receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R350605,Card,Gregory Perez,Lucas Group,elizabethmoore@nguyen.net,489.92,29-04-2024,False,False
R718845,Card,Robert Little,Dunlap Inc,johncoleman@ryan.biz,605.63,07-09-2024,False,False
R47485,Card,Joseph Alvarez,"Hunt, Ellis and Braun",brian30@curry.com,803.55,02-06-2024,False,False
R967537,Card,Elizabeth Clark,"Romero, Brady and Holmes",wendy47@mahoney.com,945.31,25-03-2024,False,True
R116271,Card,Michael Bennett,Henry Group,rhondawalker@curtis.com,885.82,16-03-2024,False,False
R233198,Card,Lori Burns,Jackson Group,moorejacob@murphy.com,35.86,14-01-2024,False,False
R782423,Card,Leslie Luna,Brown-Holmes,garciamartin@santana-rice.com,359.86,05-01-2024,False,False
R22564,Card,Cheryl Gray,Preston Inc,parkerjeremy@robinson.biz,702.11,27-07-2024,False,False
R693582,Card,Jimmy Hughes,Fry-Erickson,sharon28@monroe-smith.com,747.39,21-07-2024,False,False
R621358,Card,Carla Haynes,Oliver-Fisher,wbaird@howell-flores.com,139.21,20-05-2024,False,False
R601214,Card,William Garcia,Williams PLC,patricia69@robertson-douglas.com,913.67,16-09-2024,False,False
R489906,Card,Danielle Robbins,Cuevas and Sons,jonathansummers@warren-navarro.com,693.69,26-06-2024,False,False
R21439,Card,Joan Peterson,Black-King,joseph53@meza.info,196.35,28-05-2024,False,False
R756435,Card,Richard Barker,Sanchez Group,matthewdominguez@townsend.com,267.79,14-03-2024,False,False
R162470,Card,Robert Griffin,Lloyd PLC,longmelanie@riley.com,946.47,11-01-2024,False,False
R81426,Card,Shane Miller,"Wilkerson, Torres and Chung",kathy39@elliott-quinn.org,668.41,28-02-2024,False,False
R565748,Card,Angela Goodwin,Evans-Taylor,anne92@chang.org,764.18,17-09-2024,False,False
R524666,Card,Jessica Brown,Hudson-Mays,mary82@perez-joseph.com,478.64,31-07-2024,True,False
R616244,Card,Shaun Barnes,Long LLC,rmorgan@weaver.info,746.17,06-09-2024,False,False
R753991,Card,John Ray,Johns-Prince,nicolas88@shah-walker.com,898.06,16-05-2024,False,False
R356804,Card,Theodore Craig,Mcdonald Group,jennyhenderson@herrera.com,774.36,14-01-2024,False,False
R914056,Card,Angela Parks,Stevens Group,adam21@hawkins.com,970.09,11-03-2024,False,False
R480183,Card,Kevin Holland,"Murillo, Blackburn and Allen",mcdonaldemily@mckinney.com,885.76,17-04-2024,False,False
R185278,Card,Theresa Ryan,"Miller, Williams and Austin",arnoldkayla@martin.com,881.64,07-08-2024,False,True
R686338,Card,Steven Rodgers,Mcdowell PLC,christopher38@hughes.com,582.85,18-04-2024,True,False
R969109,Card,Teresa Cardenas,"Brennan, Morgan and Davis",lisa80@banks.com,73.1,14-06-2024,False,False
R168512,Card,Lindsay Davis,"Williams, Santiago and Lin",davisalex@tran.com,440.93,03-08-2024,False,False
R219706,Card,Andrea Wilson,"Berry, Allen and Thompson",josephharding@mitchell.com,859.17,18-02-2024,False,False
R341316,Card,Brendan White,Hernandez-Reyes,blakekelsey@hernandez.com,656.23,08-05-2024,False,True
R942475,Card,Billy Ortega,"Stanley, Little and West",tannerthompson@scott.com,930.83,16-08-2024,False,False
R22482,Card,Kevin Morgan,West PLC,riosshane@butler.org,62.82,20-08-2024,False,True
R613439,Card,Eric Green,Mayer-Kaiser,jzhang@wall-boyd.biz,539.34,04-06-2024,False,False
R148018,Card,Mario Hampton,Rodriguez Group,meghan42@ware.com,755.83,11-01-2024,False,False
R826244,Card,Jennifer Cochran,Holden-Horn,daniel19@edwards.com,12.81,26-07-2024,True,True
R730624,Card,Michael Vance,Smith-Brown,smithpatrick@welch.com,848.97,21-03-2024,True,False
R792549,Card,Tanya Ball,Fernandez-Wright,cphillips@nguyen.com,451.28,09-05-2024,False,False
R807885,Card,Alyssa Crosby,Berry and Sons,ryanchurch@howard-pham.com,675.68,05-05-2024,False,True
R958562,Card,Jeffrey Ramirez,Macias and Sons,alijacob@schultz.info,951.05,05-02-2024,False,False
R23564,Card,Nicholas Griffith,Harris-Ponce,sararamirez@rodriguez.org,990.21,06-05-2024,False,True
R754855,Card,Daniel Holt,"Donovan, Kennedy and Mcdonald",nortonsteven@ferguson.net,577.77,02-04-2024,False,False
R977211,Card,Cynthia Martinez,Hernandez and Sons,simmonsbrittney@jackson.biz,290.75,15-06-2024,False,True
R7654,Card,Douglas Powell,Steele LLC,mckeeandrew@farley.org,104.15,22-04-2024,False,False
R248740,Card,Dana Mueller,"Snyder, Lopez and Phillips",brandon42@hansen-erickson.com,957.03,03-10-2024,False,False
R519104,Card,Elizabeth Bell,"Russell, Martin and Thomas",marcus20@charles.info,41.1,13-05-2024,False,True
R875026,Card,Amy Williams,Jarvis PLC,joannajohnson@kelly.com,212.11,10-06-2024,False,False
R206717,Card,Joseph Rodriguez,Schmidt-Johnson,castrojoseph@gonzales.biz,84.52,01-03-2024,False,False
R972220,Card,Stephanie Coleman,Evans Group,hnorton@walton.com,268.47,07-07-2024,False,False
R610347,Card,Carlos Maldonado,"Park, Navarro and White",crystal06@soto.com,546.86,06-02-2024,False,False
R820811,Card,Vanessa Johnson,Sanders-Frost,uhardin@maxwell.com,948.66,24-03-2024,True,False
R120458,Card,Zachary Hernandez,Jenkins Group,alexandra67@jackson-webb.org,596.14,07-04-2024,False,True
R297539,Card,Mr. Rodney Pittman MD,Owens-Rosario,jose03@shah.com,308.66,03-07-2024,False,False
R377401,Card,Patricia Willis,"Becker, Washington and Pollard",teresamoran@king.net,91.89,27-07-2024,False,False
R158816,Card,Joshua Woods,Lin LLC,wallvictor@gonzalez.info,103.97,06-04-2024,False,False
R33875,Card,Douglas Osborne,Gibson-Love,johnathan83@martin.com,28.52,31-01-2024,False,True
R205152,Card,William Powell,"Cochran, Stewart and Molina",johnsonrebecca@taylor.com,283.3,24-01-2024,False,True
R803976,Card,Philip Ashley,Lucas-Prince,lynchkaren@beard.com,334.21,12-05-2024,True,False
R332994,Card,Stephanie Hoffman,Lyons PLC,santospamela@robertson-pruitt.biz,764.73,08-01-2024,False,False
R605312,Card,Justin Horn,"Smith, Sanchez and Johnson",brownann@chapman.biz,42.0,22-04-2024,False,False
R918794,Card,Stephanie Morrow,Haley and Sons,kimjulie@mathis.com,384.02,22-04-2024,False,True
R454152,Card,Juan Smith,"Briggs, Ellis and Stevens",baileysydney@gonzales-arroyo.info,391.76,01-08-2024,False,True
R868846,Card,Kevin Jones,Simpson-Gonzales,katherineortega@spencer.com,556.45,02-04-2024,False,False
R854911,Card,Joseph Johnston,Williams PLC,oramirez@ayala.com,658.93,21-04-2024,False,False
R324063,Card,Kimberly Price,Ingram-Ritter,huntercharles@lee-haynes.com,137.45,04-01-2024,False,False
R415560,Card,Margaret Mills,"Hess, Hamilton and Hudson",caseybrittany@sandoval-patterson.com,419.0,26-06-2024,False,False
R876293,Card,Margaret Barber,"Jackson, Smith and Phillips",hking@butler.info,644.16,12-05-2024,False,False
R817243,Card,Joshua Bauer,"Barber, Smith and Burke",romerojeremy@howard.biz,429.37,25-05-2024,True,False
R52180,Card,Melinda Callahan,Meyer and Sons,hannahmcbride@juarez.info,236.03,18-03-2024,False,False
R541241,Card,Marilyn Dorsey,Thomas-Hughes,usullivan@carpenter.net,507.63,02-09-2024,False,False
R573554,Card,Troy Taylor,"Lang, Hudson and Lopez",bartonrachel@anderson-keller.net,924.17,12-02-2024,False,False
R487921,Card,Monica Henson,Jones-White,cookmike@kelley.com,477.58,02-03-2024,False,False
R548552,Card,Michael Cook,Hodge LLC,hardymaria@payne.com,816.34,12-05-2024,False,False
R990744,Card,Derrick Wood,"May, Roberson and Deleon",mirandawaters@sullivan.info,924.89,19-07-2024,False,False
R505501,Card,Kelly Rogers,Marshall-Lambert,richard71@perkins-perez.com,111.5,09-07-2024,False,False
R828506,Card,Pamela Carr,Patrick LLC,jessica57@dawson-thompson.org,901.34,05-09-2024,False,True
R269832,Card,Daniel Wolf,Jefferson-Mann,amber48@hicks.com,590.63,09-03-2024,False,False
R185178,Card,Douglas Mendez,"Crawford, Cochran and Armstrong",janetgomez@jenkins.com,599.22,30-04-2024,False,False
R278287,Card,Michael Hoffman,"Ballard, Clements and Smith",aprilmurphy@walter.info,583.19,24-08-2024,False,False
R633204,Card,Mark Montoya,Myers Ltd,perezaaron@clark.com,16.96,16-03-2024,False,True
R680465,Card,Jenna Lewis,Vargas-Kennedy,williamsjames@stewart-soto.com,383.88,25-03-2024,False,False
R6071,Card,Jason Snyder,"Gutierrez, Garcia and Gomez",loriallen@garrett.com,353.1,28-04-2024,False,False
R55511,Card,Aaron Jones,Potter Inc,smithrachel@hull.com,850.38,20-04-2024,False,False
R465144,Card,Laura Cisneros,Harris Inc,vanessahall@park.net,410.06,07-03-2024,False,False
R408012,Card,Justin Johnson,Nguyen and Sons,anthony25@king.biz,956.65,16-08-2024,False,True
R623873,Card,Steven Davis,Rhodes-Carroll,lewiskristen@vance.biz,958.18,26-07-2024,False,False
R5071,Card,Amanda Johnson,Mitchell-Curry,robert62@sanders.com,484.04,09-03-2024,False,True
R215927,Card,Robin Guerrero,"Cooley, Riley and Lambert",ewilliamson@james.com,739.17,30-03-2024,False,True
R304835,Card,Robert Carlson,Stevens Ltd,markwatkins@martinez.info,101.16,15-05-2024,True,True
R793037,Card,Zachary Reyes,"Gutierrez, Jones and Duran",franciscodavis@cook.com,933.48,05-05-2024,False,False
R541226,Card,Edward Baxter,Brown PLC,tyler43@lamb.biz,733.47,07-07-2024,True,False
R919903,Card,Brittany Brown,"Porter, Johnson and Ramos",iwhitaker@williams.info,979.69,21-09-2024,False,False
R937317,Card,Marissa Smith,Oliver-Martinez,scott80@best.org,781.33,05-03-2024,False,False
R405443,Card,Erin Lewis,Miller PLC,theresablake@allen.com,620.32,21-05-2024,False,False
R698546,Card,Victoria Chang,Richardson PLC,martha13@hernandez-mccarthy.org,444.9,23-03-2024,False,True
R598906,Card,Andrew Wade,Gomez-Quinn,nmartin@hopkins.com,522.02,23-03-2024,False,False
R447710,Card,Jessica Kane,"Adams, Miller and Walsh",tonyayoder@douglas.com,226.76,14-03-2024,False,False
R697413,Card,Sharon Lynch,Nguyen-Garner,eric16@rhodes-oneal.com,453.44,07-01-2024,False,False
R60445,Card,Luke Jordan,Garner PLC,vincent28@mcconnell.com,643.49,18-04-2024,True,False
R458106,Card,Sandra Harrell,White-Sanders,skinnergerald@wilson.com,268.24,30-04-2024,True,False
R580798,Card,Derrick Castro,King-Miller,ashley06@caldwell.com,207.67,21-07-2024,False,False
R547691,Card,Brian Mercer,Harris PLC,tjohnson@simmons.org,424.49,06-07-2024,False,False
R933309,Card,Thomas Mata,Smith LLC,cruzandrew@singleton.info,773.9,11-01-2024,False,False
R645674,Card,Ashley King,Walker Ltd,freyes@young-joseph.com,673.66,22-08-2024,False,False
R341442,Card,Leah Ross,Whitney Inc,matthew38@lopez.com,872.25,06-05-2024,False,False
R165796,Card,Laurie Lawson,Norton-York,murphyshane@garcia.info,589.42,22-02-2024,False,True
R371339,Card,Michael Shepherd,"Massey, Ortega and Brennan",tguerrero@cardenas.com,637.3,13-05-2024,True,False
R478891,Card,Jonathan Evans,Davis-Zhang,bweaver@fletcher.com,653.52,01-07-2024,False,True
R571158,Card,Lori Lee,Kennedy and Sons,asullivan@richardson.net,785.74,03-03-2024,False,False
R133748,Card,Jeffrey Edwards,King-Ramos,lparker@cole.net,846.63,24-09-2024,False,True
R765434,Card,Nancy Brown,Kim-Schultz,erikareynolds@smith-hill.biz,811.57,08-06-2024,False,False
R413648,Card,Jeremy Mcclain,Nelson-Shepard,robert22@jones.com,243.69,28-09-2024,False,False
R457736,Card,William Stafford,Young-Williams,jonesmelissa@burch-huber.com,431.18,27-09-2024,False,False
R778604,Card,Nancy Moore,"Chandler, Stevens and Thompson",watsontammy@wilson.com,787.06,18-01-2024,False,False
R1015,Card,Victoria Rowe,Pennington-Young,erin90@jimenez.org,875.37,11-02-2024,False,False
R851910,Card,Casey Anderson,Mullins-Cline,scottsara@christian.org,776.62,09-03-2024,False,False
R556814,Card,Diana Johnson,"Bates, Myers and Taylor",amanda18@ford.com,44.4,19-06-2024,True,False
R1178,Card,Cynthia Harrison,Marks LLC,aramirez@neal.net,439.82,13-03-2024,False,False
R267195,Card,Raymond Hill,Ross-Perez,millersierra@gonzalez-alvarez.com,358.74,14-01-2024,False,True
R449181,Card,Donald Hill,Mahoney-Alvarez,yhughes@maldonado.com,229.65,11-01-2024,False,False
R617246,Card,James Valdez,"Murray, Wood and Avila",vchang@kramer.info,959.89,14-06-2024,False,False
R997336,Card,Joseph Larson,"Taylor, Ramsey and Campbell",lwilson@webster-watson.net,595.17,31-08-2024,False,False
R351367,Card,Glenda Gutierrez,"Bryan, Anderson and Fuller",logansandra@aguilar.com,783.51,15-06-2024,False,False
R326445,Card,Jacob Donaldson,Ramos Group,jamescarlson@leach.com,53.5,02-04-2024,False,False
R33683,Card,Carla Mendez,Murphy Group,vincentanthony@ferguson.com,833.05,01-10-2024,False,False
R781703,Card,Daniel Kennedy Jr.,Guerrero-Wallace,aaronhernandez@holden-dennis.org,488.73,25-07-2024,False,False
R812926,Card,Zachary Stokes,Thompson PLC,allison47@green.com,197.85,24-05-2024,False,False
R770536,Card,Caitlin Meyer,Gomez LLC,aaronbarker@medina.com,554.53,21-06-2024,False,True
R568225,Card,Jeffrey Yates,"Diaz, Marquez and Hayes",schultzkimberly@edwards.com,709.13,10-05-2024,True,False
R876468,Card,Tiffany Williams,Coleman Ltd,rodney27@conner.com,424.93,20-04-2024,False,True
R251761,Card,Christopher Baker,Arnold-Clark,morgan26@hunt.net,823.37,08-09-2024,False,False
R967812,Card,Omar Brown,Marsh PLC,smoore@fox-lawrence.com,599.12,29-06-2024,False,False
R814452,Card,Joseph Hunt,"Vincent, Hurst and Vaughn",johnathan78@mcclure.biz,737.74,19-03-2024,True,False
R183870,Card,Matthew Taylor,Cooper Inc,fowlermelissa@adams.net,105.07,03-01-2024,False,False
R238606,Card,Anthony Roman,Lindsey-Weaver,jeffreyjones@mack-bowers.org,976.55,05-06-2024,False,False
R3248,Card,Gina Wallace MD,Ware-Haney,vancemaria@sims.com,616.43,05-03-2024,True,False
R954593,Card,Virginia Fitzpatrick,Coleman-Booth,lharper@carr.com,255.84,01-10-2024,False,True
R186654,Card,Jeremy Santiago,"Turner, Hood and Williams",heidi72@bray.com,601.27,14-06-2024,False,False
R747929,Card,Dr. Tyler Rose,"Gutierrez, Reyes and Martinez",ashley82@short.net,327.63,07-06-2024,False,False
R767921,Card,Kenneth Harvey,Lopez PLC,llucas@merritt.com,45.81,22-05-2024,False,False
R367558,Card,David Turner,"Wilson, Whitaker and Williams",toni64@wright.net,31.46,02-03-2024,False,False
R888751,Card,Caroline Rogers,Martin Inc,colleensullivan@wong.info,389.0,07-08-2024,False,False
R95299,Card,Cody Roman,Flynn-Jones,riddlekatherine@thompson.com,194.83,02-08-2024,False,False
R815958,Card,Tammy Hughes,Bruce-Moreno,dharrison@ryan-pineda.com,697.47,23-02-2024,False,False
R90354,Card,Edgar Simpson,Stone-Hunt,candice17@colon-hicks.com,181.76,12-08-2024,False,True
R578243,Card,April Davidson,Reid-Butler,sullivanbrandon@martinez.net,987.48,25-02-2024,False,False
R423204,Card,Gerald Velez,"Brock, Morrison and Christensen",robincoleman@stevens.com,905.85,11-06-2024,True,False
R201806,Card,Brittany Wood,Boyd-Garcia,brandon11@williams-daniels.net,576.84,25-04-2024,False,False
R238757,Card,Benjamin Waters,Aguilar PLC,osmith@shaffer.com,257.31,23-03-2024,False,True
R807732,Card,Sue Smith,Johnson-Howell,chaveznoah@roberts-white.com,832.02,01-10-2024,False,False
R373500,Card,Steven Marquez,Rice-Holmes,weaverbrittany@savage.com,718.85,20-09-2024,False,False
R932623,Card,Jodi Elliott,Harrison-Hamilton,qwells@myers.net,644.78,05-02-2024,True,False
R804244,Card,Danielle Harris,Sharp Inc,cooperjames@moore.org,680.55,02-04-2024,False,True
R726876,Card,Alfred Scott,"Barnes, Evans and Morrison",tiffany04@thompson-rodriguez.com,553.99,15-05-2024,False,False
R895154,Card,Christopher Huang,Erickson-Davis,qchristian@walsh.info,320.8,08-05-2024,False,False
R681713,Card,David Garcia,"Scott, Davis and Bates",mckenziehannah@barnes.org,749.86,13-02-2024,False,False
R775999,Card,Shane Pruitt,"Reed, Chen and Clarke",richardsonmatthew@shelton.com,319.24,01-06-2024,False,False
R491506,Card,William White,"White, Stokes and Jones",harrislori@gibson.com,535.75,08-06-2024,False,False
R616726,Card,Seth Taylor,Chen-Lin,vjohnson@winters-cabrera.com,67.01,09-05-2024,False,False
R598107,Card,Dawn Elliott,Alvarez-Kirby,cohenerika@robertson.com,605.36,10-08-2024,False,False
R719041,Card,Michelle Duran,"Hester, Jenkins and Sanchez",annetteharris@miller-green.com,814.19,29-02-2024,False,False
R877856,Card,Brooke Rivera,Spencer-Clark,pestes@long-mendoza.com,789.87,10-02-2024,False,False
R749838,Card,Ruben Lopez,Hale-Stewart,jallen@ramirez.net,671.14,29-03-2024,False,False
R690004,Card,Joseph Herrera,Thompson-Martin,lamantonio@cook.net,831.85,17-05-2024,False,True
R957777,Card,Robert Williams,King Ltd,ifrancis@davis.com,944.43,23-07-2024,False,False
R373210,Card,Allison Moore,Patton-Baldwin,jking@bowers-bailey.biz,176.64,23-08-2024,False,True
R47969,Card,Pamela Wood,Montes PLC,clarkbrian@garcia-garner.com,912.53,30-08-2024,False,False
R594443,Card,Rachel Smith,Yates Inc,eaustin@williamson.info,971.63,15-05-2024,True,True
R799815,Card,Katrina Johnson,Gray LLC,melissagutierrez@nguyen-stone.info,99.65,30-01-2024,False,False
R2369,Card,David Cochran,Gonzalez-Gomez,ilawrence@ruiz.com,923.64,28-05-2024,False,False
R822045,Card,Jason Butler,Cole-Miranda,xpierce@wade.com,577.83,29-02-2024,False,False
R199967,Card,Daniel Potter,Jackson Inc,farrellvicki@johnson-washington.com,175.6,21-02-2024,False,True
R983252,Card,Shannon Wang,Kirby-Russell,jeremy45@logan.org,974.08,23-05-2024,False,False
R572494,Card,Matthew Chavez,"Brown, Richardson and Wood",erichill@smith.com,213.95,16-06-2024,False,False
R550693,Card,Alexander Harris,"Hunt, Cline and Patterson",codypowers@williams-stewart.net,12.38,29-08-2024,False,False
R821854,Card,Traci Thompson MD,"Henry, Villegas and Thomas",mahoneybrandon@mendoza.com,594.7,03-02-2024,False,False
R895407,Card,Jeff Williamson,"Jones, Richards and Allen",lynnsara@perez.com,813.96,22-05-2024,False,False
R935122,Card,Brandi Dixon,"Duncan, Reed and Holmes",josephhudson@lee.com,274.31,11-07-2024,False,False
R144768,Card,Martin White,Smith LLC,wallscindy@miles-richardson.info,292.62,31-01-2024,False,False
R535771,Card,Daniel Reynolds,Sweeney-Mooney,melissa88@simmons.com,261.51,21-02-2024,False,True
R507177,Card,Alexander Long,"Ramos, Kelly and Williams",hhernandez@collier-arroyo.com,809.42,08-03-2024,False,False
R594597,Card,Timothy Dodson,Smith-Campos,omclaughlin@moore.com,127.09,06-09-2024,False,False
R361761,Card,Richard Mendoza,"Hunter, Carter and Young",powerssandra@hanson.com,968.73,20-06-2024,False,False
R72813,Card,Ann Henry,"Robinson, Gregory and Baker",teresatyler@blankenship.biz,562.4,30-05-2024,False,False
R759086,Card,Kimberly Ross,"Bailey, Castro and Jones",sjackson@cardenas.com,208.77,06-07-2024,False,False
R644720,Card,John Salas,Ramirez-Browning,russellhammond@baird.com,541.03,06-01-2024,False,False
R886085,Card,Victoria Lee,Green-Henderson,xsweeney@baker.com,831.7,20-09-2024,False,False
R450989,Card,Justin Willis,Fernandez-Bowman,fherrera@garza.net,462.22,28-02-2024,True,False
R606028,Card,Shelly Thomas,Spencer LLC,zachary05@aguirre.info,856.02,27-09-2024,False,False
R70733,Card,Janice Harris,Johnson LLC,mbrown@mercado.com,990.71,24-02-2024,False,False
R525026,Card,Dawn Jones,Higgins Ltd,williamsjessica@sanders-bright.com,222.92,11-07-2024,False,False
R864974,Card,Dr. Darius Moore,"Zuniga, Dorsey and Crawford",sarah61@cooper.com,461.66,22-07-2024,False,False
R875754,Card,Michele Cruz,Beard PLC,kevin29@smith.org,511.33,01-02-2024,False,True
R241597,Card,Michael Baker,Knox LLC,plong@wilson-williams.biz,996.8,12-06-2024,False,False
R44685,Card,Kelly Johnson,Winters and Sons,deborahzimmerman@jones-davis.com,361.31,30-06-2024,False,False
R430243,Card,Tina Acosta,"Ryan, Campbell and Collins",walleramy@contreras-schultz.com,85.93,07-09-2024,False,True
R763969,Card,Maria Peterson,Foster LLC,michael55@caldwell-baxter.com,745.65,06-07-2024,True,False
R903938,Card,David Wilcox,Hughes LLC,qenglish@munoz.info,334.52,20-03-2024,False,False
R733037,Card,Daniel Johnson,Mitchell Ltd,ereed@ortega.com,693.47,23-04-2024,False,True
R744827,Card,Mrs. Yvonne Olson,"Lopez, Morgan and Ward",billy29@wilson-buchanan.biz,526.68,11-02-2024,False,False
R473960,Card,Brenda Young,Harris-Brewer,rita20@trevino.com,340.83,06-05-2024,False,True
R93298,Card,Marie Wu,Ward-Webb,rhonda77@lin.com,242.03,02-07-2024,False,False
R347080,Card,Monica Rasmussen,Anderson Ltd,zbell@peters.com,775.26,09-06-2024,False,False
R799862,Card,Rebecca Brooks,"Melton, Elliott and Goodwin",phernandez@raymond.org,551.25,17-01-2024,False,False
R737116,Card,Courtney Cantu,"Anderson, Santos and Ramsey",christopher28@walters.com,725.82,05-02-2024,False,False
R915936,Card,Valerie Watson,Williams Inc,denisesmith@mccoy.org,139.98,14-08-2024,False,False
R413671,Card,Tanya Hoover,Gomez LLC,vazquezgary@hess-estrada.com,235.99,25-06-2024,False,False
R643227,Card,Brian Peters,Johnson-Evans,hamiltonmanuel@griffith-castillo.net,820.08,21-05-2024,False,True
R598921,Card,Alex Clark,"Mendoza, Reed and Fields",pchaney@morris.org,758.18,05-07-2024,False,False
R828820,Card,Dana Peters,"Taylor, Villa and Bryant",rebekah61@summers.com,235.75,03-08-2024,False,False
R66181,Card,Linda George,"Myers, Lyons and Mcmillan",autumnporter@choi.com,779.09,18-07-2024,False,True
R306122,Card,Sherry Green,Steele-Fernandez,russelltonya@clark.biz,466.24,12-09-2024,False,True
R727174,Card,Jennifer Barnett,King-Brooks,jonathanmcpherson@jenkins.com,337.1,22-05-2024,False,False
R459678,Card,Erin Wright,Williams-Green,robin32@gallagher.com,184.62,19-06-2024,False,False
R45812,Card,Katherine Davis,"Nguyen, Mclaughlin and Larson",kristabenton@ferguson-duarte.net,881.43,02-06-2024,False,False
R532374,Card,Elizabeth Baldwin,Gordon and Sons,jgarza@turner-sharp.net,144.25,04-05-2024,False,False
R177760,Card,Hannah Warren,Phillips Group,wharris@morales.info,431.6,23-03-2024,False,False
R223149,Card,Steven Smith,Larson-Petersen,ubailey@boyd.net,342.04,27-01-2024,False,True
R966629,Card,April Golden,Carter-West,kimberlyjones@schneider-gardner.net,508.41,11-04-2024,True,False
R540152,Card,Laura Spencer,Ford Ltd,ihayes@foster-hayes.com,595.58,30-03-2024,True,False
R226490,Card,Cynthia Duncan,Romero Group,uhickman@lowe.org,274.45,03-03-2024,False,True
R316820,Card,Mary Frank,Garcia-Galloway,wwatkins@lindsey.com,534.48,16-03-2024,False,False
R188065,Card,Nathaniel Campbell,White-Nguyen,rodriguezlauren@morales-wilson.com,351.82,02-07-2024,False,False
R432463,Card,Sarah Potter,"Brown, Turner and Ramsey",pramirez@rodriguez-savage.info,503.96,10-06-2024,False,False
R583880,Card,Darrell Stewart,Greene and Sons,ryanbond@flores-rice.biz,866.41,08-02-2024,False,False
R698257,Card,Richard Carter,Hartman and Sons,kingjeffrey@clark.com,250.75,16-05-2024,False,False
R594730,Card,Erica Manning,Jones-Bryant,thomasjoseph@marsh-alvarez.com,234.57,09-08-2024,False,False
R780689,Card,Allison Rodriguez,Bradford-Gamble,melanie92@harris.info,741.0,22-01-2024,False,True
R260533,Card,Michael Keller,Anderson-Leonard,hjohnson@prince.org,878.96,19-03-2024,False,False
R769287,Card,Julia Wise,Powers Ltd,michaellewis@nixon.com,533.85,01-05-2024,False,False
R874302,Card,Justin Chen,"Frey, Graves and Bell",boonekenneth@sheppard.com,721.89,01-07-2024,False,False
R71944,Card,Nicole Martinez,"Davis, Oconnor and Robinson",maryhernandez@thompson.com,326.74,04-01-2024,False,True
R253110,Card,Jenny Ramos,"Pratt, Jones and Kelley",joshuamelton@robertson.biz,145.94,29-03-2024,False,False
R284118,Card,Eric Rose,Smith-Phillips,jasonmay@nelson-jensen.com,849.85,17-01-2024,False,False
R872833,Card,Amanda Curtis,Wilson-Lin,elozano@turner.com,291.49,10-04-2024,True,False
R981966,Card,Anthony Stephenson,Lewis Ltd,blee@allen.info,266.08,11-04-2024,False,False
R277442,Card,Samantha Wallace,Mitchell Inc,xperez@mitchell.com,33.54,27-03-2024,False,True
R411170,Card,Kyle Lyons,Taylor-Brown,lawrencelinda@acosta.info,470.33,21-05-2024,True,False
R714472,Card,Patrick Clark,Morrison-Underwood,faith70@ochoa.com,771.56,09-03-2024,False,False
R95725,Card,Troy Jones,Castillo-Price,moorechloe@nguyen.com,550.7,24-06-2024,False,False
R938287,Card,Jose Smith,"Larson, Cummings and Gregory",kellyjohnson@forbes.info,755.09,29-01-2024,False,False
R567502,Card,Anthony Clark,"Massey, Newton and Krueger",woodnathan@todd.org,806.75,29-04-2024,False,False
R648122,Card,Darrell Stewart,Pace-Monroe,jay22@vaughn.com,376.6,14-06-2024,False,False
R427400,Card,Annette Malone,"Martin, Ward and Benson",kathleen12@padilla.info,270.6,21-08-2024,False,True
R52430,Card,Rachael Jenkins,Sloan-Morris,elizabeth09@dalton.biz,359.74,31-03-2024,False,True
R7417,Card,James Richards,Ortega Group,jesse73@gillespie-meyers.info,928.59,28-08-2024,False,False
R250154,Card,Larry Jones,"Mcclain, Bray and Lewis",wowens@moran-mckee.com,537.46,28-02-2024,False,False
R510114,Card,Shelly Morales,Thornton Ltd,sgates@padilla-carson.net,332.71,02-04-2024,True,False
R410236,Card,William Hayes,Smith-Aguilar,petersalex@garcia.net,219.35,31-08-2024,False,False
R35522,Card,Katie Berry,"Lopez, Jackson and Bridges",stanleyamy@evans.com,983.71,18-09-2024,False,False
R407115,Card,Sherry Foster,Smith and Sons,crodriguez@burton-galvan.com,963.78,07-07-2024,True,True
R565789,Card,Paula Romero,Dennis-Davis,ashley72@bennett.com,22.24,17-04-2024,False,False
R691295,Card,Jermaine Dean,"Wilson, Castillo and Torres",estewart@hart-guerra.org,213.47,23-02-2024,False,True
R356673,Card,Dr. Joshua White,Parsons Group,kimberlychapman@lee-soto.org,235.74,05-01-2024,False,False
R434656,Card,Tina Franklin,"Doyle, Austin and Robinson",grosssean@nelson.com,833.75,15-02-2024,True,True
R472245,Card,Mark Lane,"Davies, Marshall and Davenport",nicholasthomas@davis-taylor.com,654.35,02-09-2024,False,False
R407791,Card,Erika Callahan,"Guzman, Townsend and Sanders",carol91@cook.org,263.18,16-02-2024,False,False
R721382,Card,Robert Morgan MD,"Mitchell, Wade and Barajas",amandalynch@long.net,254.38,01-05-2024,False,False
R121707,Card,Ryan Stephens,"Alvarado, Nelson and Lawrence",etorres@quinn.com,172.65,24-07-2024,False,False
R621374,Card,Adrienne Murphy,Li Group,tony66@patrick.com,642.3,23-04-2024,False,True
R582202,Card,Denise Roberts,Preston-Church,odombenjamin@brown-lewis.org,13.36,11-09-2024,False,False
R377758,Card,Pedro Reid,"Spence, Meyers and Lester",dabbott@kane.com,142.63,22-08-2024,False,False
R808444,Card,Andre Boyd,"Holland, Berger and Moody",arianamiller@brown.com,449.12,25-06-2024,False,False
