receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R760410,Cheque,Megan Harris,Parker-Wilson,garzacharles@erickson-mckinney.com,954.31,13-03-2024,False,False
R414390,Cheque,Sergio Guerrero,Colon-Santana,alvarezoscar@mitchell.com,227.65,19-02-2024,False,False
R813466,Cheque,James Cook,Evans-Rodriguez,nealwilliam@medina-holland.com,707.48,29-06-2024,False,False
R96807,Cheque,Jacqueline Davis,Stephens-Johnson,jeremy12@taylor.com,805.43,07-09-2024,False,False
R595476,Cheque,Kelly Stanley,Gallegos PLC,john84@ellison.org,182.21,04-04-2024,False,True
R159993,Cheque,Gregory Castro,"Williams, Brown and Baker",david86@frederick.com,805.7,10-02-2024,False,False
R287495,Cheque,James Morris,Parsons Ltd,njames@johnson.org,648.08,23-04-2024,False,False
R346992,Cheque,Caitlin Herring,Mason Group,alisonrodriguez@poole.com,126.56,07-06-2024,False,False
R233556,Cheque,Robert Thomas,Grimes and Sons,brenda59@johnson.com,646.96,30-04-2024,False,False
R671434,Cheque,Samuel Ferguson,"Sandoval, Miller and Hill",ledwards@davis-sullivan.info,282.67,23-05-2024,False,False
R998265,Cheque,Laura Sellers,"Bennett, Mcdonald and Jordan",xwilson@rosario.info,282.84,09-05-2024,False,False
R947773,Cheque,Peter Wilson,Douglas-Henderson,todd01@nichols.com,365.91,16-02-2024,True,False
R489864,Cheque,Maria Thompson,Henderson-Warren,morganamanda@williams.com,879.73,07-09-2024,False,True
R429922,Cheque,Beverly Hancock,"Hebert, Simpson and Romero",pnoble@logan.net,881.91,11-05-2024,True,False
R169834,Cheque,Jennifer Carpenter,"Thomas, Mcgee and Rodriguez",davistracy@meza.org,687.82,24-06-2024,False,False
R10656,Cheque,Hannah Irwin,"Oconnor, Williams and Brady",qrice@lopez-turner.com,266.77,04-03-2024,False,False
R87694,Cheque,Donna Price,"Page, Foley and Shields",tlopez@jackson.com,942.75,08-04-2024,True,False
R513637,Cheque,Cathy Johnson,Green-Fisher,jamestravis@rivers.com,641.1,11-08-2024,False,True
R585456,Cheque,Heather Dorsey,"Patterson, Hughes and Turner",harringtonderrick@weiss.com,653.57,14-09-2024,False,False
R583708,Cheque,Jennifer Aguilar,"Garcia, Mcguire and Green",nicole93@oliver-carter.com,514.37,26-03-2024,True,False
R549923,Cheque,Madeline Brown,Shaw Ltd,klam@mendoza-zhang.info,95.68,18-04-2024,False,False
R542720,Cheque,Kimberly Mcdowell,Hensley Ltd,ghenry@bonilla.com,957.4,03-03-2024,False,False
R296429,Cheque,Karen Shelton,Smith and Sons,amyjohnson@wallace.com,146.21,16-01-2024,False,True
R278090,Cheque,John Griffith,"Figueroa, Townsend and Mckay",susanjackson@robles.com,137.51,28-04-2024,False,False
R329748,Cheque,Glenn Powell,Thompson LLC,fitzgeraldtaylor@browning-fisher.com,721.78,29-01-2024,False,False
R265676,Cheque,Keith Bailey,"Soto, Rose and Yang",geraldelliott@wilson.com,370.17,14-01-2024,False,False
R700339,Cheque,Nicholas Fox,Carson-Vaughn,fosterhannah@coleman.info,488.15,01-05-2024,False,True
R20166,Cheque,Joseph Morris,"Murillo, Lopez and Bauer",camachodonald@buchanan.biz,892.04,12-08-2024,False,False
R606506,Cheque,Barbara Green,Montgomery PLC,josephmiller@marshall.org,516.59,22-06-2024,False,False
R181139,Cheque,Joseph Malone,Stevens-Hart,hdavis@cooper.info,105.73,07-03-2024,False,True
R363089,Cheque,David Johnson,Miller Ltd,rebeccamcdowell@velazquez.org,401.55,21-07-2024,False,False
R429532,Cheque,Patricia French,Byrd-Vang,ycochran@weber-evans.net,485.39,30-06-2024,False,False
R592161,Cheque,Christie Levine,Wilson LLC,thoffman@williams.biz,824.0,24-03-2024,True,False
R265693,Cheque,Jessica Jenkins,Molina-Schneider,lthomas@stark-zimmerman.net,526.05,29-05-2024,False,False
R916104,Cheque,Eddie Tate,Perez Inc,jlewis@riggs.com,280.19,05-07-2024,False,True
R10764,Cheque,Cindy Cameron,Roberson PLC,oduncan@davis.info,133.67,11-09-2024,False,False
R684190,Cheque,Michael Nichols,Porter and Sons,qbarnes@sherman.info,638.93,23-01-2024,False,True
R529239,Cheque,Robert Cherry,"Bradley, Levine and Anderson",uanderson@davis.com,315.93,08-04-2024,False,False
R641747,Cheque,Nicole Armstrong,Brown LLC,clarkchristina@weiss-carter.com,518.66,02-08-2024,False,False
R940051,Cheque,Shannon Santos,"Duncan, Bowman and Short",amanda77@morris-odom.com,526.57,21-04-2024,False,False
R750217,Cheque,Kimberly Johnson,Hicks and Sons,heather37@delgado-stevens.com,269.95,15-08-2024,False,False
R84015,Cheque,Michael Baker,Willis LLC,nancygillespie@newton.com,35.84,19-04-2024,False,False
R180482,Cheque,Erica Hernandez,Rivera Inc,rodriguezjeffery@stevenson.com,869.91,31-03-2024,False,True
R899862,Cheque,Miguel Hernandez,Adkins LLC,tina02@hull-martin.info,352.12,20-01-2024,True,False
R344849,Cheque,Heather Case,"Jennings, Carey and Stephens",pennydecker@smith.com,486.61,19-08-2024,False,False
R190695,Cheque,Sarah Vazquez,Daniel-West,anthonyguerra@hall.com,115.35,03-04-2024,False,True
R630176,Cheque,Ryan Parker,"Gonzales, Tran and Harris",samanthasanchez@nelson-williams.com,81.56,26-06-2024,False,False
R305239,Cheque,Keith Sullivan,Mendoza-Robertson,michael40@simon.com,791.81,28-07-2024,False,False
R581343,Cheque,Michael Smith,Stafford-Holmes,mgreen@wagner.info,864.11,05-09-2024,False,False
R658978,Cheque,Megan Rodriguez,Smith-Oneill,ehuang@lam-whitaker.org,563.51,13-01-2024,False,True
R527444,Cheque,Jose Mack,"Mahoney, Parks and Griffin",candicegross@york.com,442.24,28-08-2024,False,False
R481363,Cheque,Mrs. Krista Weeks,Sanchez and Sons,jack96@cox.com,994.01,28-06-2024,False,True
R210322,Cheque,Paula Contreras,Hall-Harris,mweber@jordan.com,900.31,28-06-2024,False,False
R519957,Cheque,Joshua Ruiz,"Carey, Tate and Parker",lchung@wilson.com,962.49,17-01-2024,False,True
R191308,Cheque,Adrian Brown,Martinez-Dominguez,washingtondavid@vega.com,294.58,19-09-2024,False,False
R734307,Cheque,Kim Jackson,Weaver-Dixon,hstone@henry.info,305.79,15-01-2024,False,False
R936362,Cheque,Andrea Snow,Robbins Ltd,tateleah@martin.info,575.17,15-05-2024,False,False
R879877,Cheque,Daniel Howe,"Johnson, Taylor and Powell",dennisanderson@miller.biz,984.88,27-09-2024,False,False
R159396,Cheque,Shannon Payne,Bennett-Barton,rebecca06@johnson.com,713.33,20-09-2024,False,False
R738058,Cheque,Douglas Douglas,Hood Ltd,michael30@reyes.com,260.04,24-02-2024,False,False
R257786,Cheque,John Fox,Klein-Copeland,penningtonrodney@weaver.info,393.82,19-04-2024,False,True
R886989,Cheque,George Haynes,Murphy Inc,gellis@goodman.com,73.35,02-10-2024,False,False
R364374,Cheque,Michael Scott,Cabrera Inc,leeryan@finley-bennett.com,899.61,21-06-2024,False,False
R843563,Cheque,Monica Mckinney,Powell Ltd,donovangary@snyder.info,113.9,28-01-2024,False,False
R441660,Cheque,Kim Kelly,Sullivan and Sons,ifoster@dawson.net,383.43,17-01-2024,False,False
R652182,Cheque,Thomas Hawkins,Bautista Group,wyoung@lopez.biz,769.39,26-02-2024,False,False
R239501,Cheque,Matthew Wood,"Wiley, White and Howe",joshua94@brooks.com,16.6,20-01-2024,False,True
R957138,Cheque,Kelsey Terry,Moore Ltd,masseychristopher@murphy.info,383.19,23-03-2024,False,True
R112667,Cheque,Ashley Gonzales,Olson Group,pstanley@hernandez.biz,174.62,14-08-2024,False,False
R684108,Cheque,Michael Flores,Dalton-Reed,richardelliott@duran.com,401.26,24-03-2024,False,True
R463004,Cheque,Angela Davis,Garcia-Clark,loriwhite@hardy.com,548.44,12-05-2024,False,False
R928182,Cheque,Elizabeth Suarez,Gilbert Group,velazquezcourtney@peck.com,167.13,09-05-2024,False,False
R298067,Cheque,Mary Davis,Lewis and Sons,tiffany76@neal.org,572.65,31-01-2024,False,False
R813897,Cheque,Jennifer Graham,Smith PLC,james64@tucker-hurst.com,24.84,22-01-2024,False,False
R826418,Cheque,Teresa Lawson,Thomas PLC,jared75@wilson.org,748.2,29-08-2024,False,False
R347673,Cheque,Shannon Smith,"Long, Murphy and Saunders",hoffmangerald@johnson.com,308.52,19-01-2024,False,True
R28086,Cheque,Thomas Washington,Barry-Houston,thompsoncristina@monroe.com,411.51,29-07-2024,False,False
R591538,Cheque,Miss Jessica Day,Johnson-Lloyd,pamela07@black.com,406.45,16-04-2024,False,False
R598420,Cheque,Amber Boyer,"Hall, Lee and Gray",herreragloria@smith.net,343.39,14-04-2024,False,False
R342459,Cheque,Tiffany Robinson,Gentry-Martinez,alan82@proctor.com,869.81,31-08-2024,False,True
R780722,Cheque,Carol Washington,Moreno and Sons,nperez@becker.info,279.1,01-06-2024,False,True
R801572,Cheque,Scott Jones,Jackson-Jimenez,victoria68@gonzalez.biz,376.26,08-02-2024,False,False
R859511,Cheque,Randy Owen,Johnson-Phillips,sandrajones@copeland.org,73.57,17-07-2024,False,True
R461112,Cheque,Beverly Johnson,Moore Inc,herreradavid@hammond.com,911.45,07-04-2024,False,False
R613731,Cheque,Bryan Morales,"Dean, Nguyen and Walker",qnunez@myers.com,103.73,30-06-2024,False,False
R246569,Cheque,Brian Guerrero,Jones Ltd,anthony72@allen.com,225.38,21-02-2024,False,True
R633379,Cheque,Jennifer Silva,Solis Group,fwilliams@mills.org,448.48,15-02-2024,False,True
R176703,Cheque,Ryan Grant,Bullock Group,brittany57@mills-foster.net,991.52,29-05-2024,False,False
R427952,Cheque,Holly Wilkins,Evans Inc,patricia23@meyer.com,875.78,08-08-2024,False,True
R194171,Cheque,Teresa Daniels,"Fry, Guerra and Garcia",osparks@curry-wolfe.com,623.67,03-04-2024,True,False
R61845,Cheque,Elizabeth Kennedy,Rivas PLC,seanmoore@washington.com,252.81,13-05-2024,False,True
R651836,Cheque,Andrew Davis,Benson-Williams,pburgess@baker-johnson.com,95.97,27-03-2024,False,False
R950029,Cheque,Susan Barnes,"Holmes, Wilson and Clark",kylelewis@bowers.org,571.26,02-05-2024,False,False
R686756,Cheque,Donna Reilly,Thompson-Flores,gonzaleztroy@brown.com,275.12,17-07-2024,False,False
R742306,Cheque,Gerald Cook,"Montoya, Allen and Martin",tracy90@rodriguez.com,564.55,01-01-2024,False,False
R972483,Cheque,Catherine Calhoun,Bradford Ltd,francisco88@miller-rogers.info,679.19,29-07-2024,False,False
R367202,Cheque,Casey Owens,Davis Ltd,williamsjohn@rodriguez.com,198.83,22-01-2024,False,False
R178020,Cheque,Robert Green,Vasquez-Pena,robertholland@fernandez.com,294.23,06-05-2024,False,False
R127012,Cheque,Courtney Jones,Foster Ltd,victorfowler@dyer.info,325.28,07-09-2024,True,False
R235736,Cheque,Caleb Russell,Powell-Wagner,lopezfelicia@waters.com,462.51,02-02-2024,False,False
R91936,Cheque,Jeanette Brown,Camacho-Watson,wrowland@davis-george.com,732.55,19-05-2024,False,False
R95817,Cheque,Andrew Schwartz MD,Martinez LLC,brandon50@lowe.com,430.73,05-03-2024,False,False
R280129,Cheque,Denise Gordon,"Brown, Rich and Pope",joseph64@rhodes.com,216.94,24-06-2024,True,False
R795704,Cheque,Shawn Patrick,Torres-Phillips,beth14@taylor.net,85.75,15-09-2024,False,False
R872046,Cheque,Jennifer Gomez,"Sullivan, Ware and Shannon",audrey00@carter.org,855.89,09-06-2024,False,False
R785119,Cheque,Dr. Anthony Coleman MD,Holmes-Wright,uguzman@oliver.com,209.76,11-07-2024,False,False
R178535,Cheque,James Mcconnell,Mccoy-Mcmillan,xmoreno@smith-hunter.biz,286.29,19-05-2024,False,False
R522338,Cheque,Brittany Williams,Wilson and Sons,jennifer96@thornton-kelley.com,273.65,13-03-2024,False,False
R314103,Cheque,Brent Finley,"Carter, Jones and Smith",davisrenee@marks.com,329.14,17-05-2024,False,False
R760868,Cheque,Gregory Adams,Glover PLC,fperez@moon-mendoza.biz,893.63,30-06-2024,False,False
R915892,Cheque,Kevin Morris,Ramirez Ltd,plee@brown-hayes.com,135.8,26-03-2024,False,False
R319636,Cheque,Robin Zimmerman,"Hoffman, Smith and Quinn",watsonjane@parsons.com,38.82,30-06-2024,False,False
R704404,Cheque,Jean Campbell,Quinn Inc,imolina@thompson.com,893.41,28-09-2024,False,True
R644239,Cheque,Jessica Perez,Wagner Ltd,gadams@mullen.info,268.08,15-02-2024,False,False
R411909,Cheque,Andrea Long,Henderson PLC,davisdavid@jones.com,950.47,10-01-2024,False,False
R239582,Cheque,Victor Fernandez,"White, Johnson and Santos",rubendorsey@smith.com,743.72,09-04-2024,False,False
R813436,Cheque,Ronald Pruitt,Grant Ltd,wlopez@rodriguez-hess.biz,282.83,29-07-2024,False,False
R960139,Cheque,Joy Dean,Pacheco-Smith,dianalee@rodriguez-johnson.com,923.53,29-02-2024,False,False
R563137,Cheque,James Warner,"Cox, Thornton and Montgomery",danderson@hurley.org,756.65,03-08-2024,False,True
R307523,Cheque,Christopher Travis,Hardy-Taylor,kirkponce@harmon-dawson.com,69.68,30-07-2024,True,False
R202845,Cheque,Gene Moore,Davis and Sons,farmerpaula@payne.com,173.04,07-04-2024,True,False
R464911,Cheque,Christian Bowers,Jones Inc,megan30@frye.com,436.11,14-09-2024,False,False
R380102,Cheque,Tracy Ayala,Jones Group,iwoods@ferguson.com,474.49,01-06-2024,False,False
R745751,Cheque,Maria Guerrero,"Nichols, White and Mcpherson",codyjones@houston-reed.com,191.18,10-01-2024,False,False
R252312,Cheque,Taylor Richards,Hart and Sons,nelsonalan@smith-miller.com,719.23,26-08-2024,False,False
R809201,Cheque,Jonathan Vaughn,Cruz-Barron,summersjoseph@williams.com,215.75,18-05-2024,False,True
R467639,Cheque,Glenn Herrera,"Hicks, Khan and Barnes",brianna66@burton-williams.com,145.83,09-01-2024,False,False
R686786,Cheque,Emily Reynolds,"Cannon, Gibbs and Mcguire",qharris@goodwin.com,323.05,07-04-2024,False,False
R772050,Cheque,Kimberly Walker,Shelton-Martinez,kimberly90@cervantes.org,166.71,30-09-2024,False,False
R36353,Cheque,Michelle Duran,"Nelson, Lee and Johnson",sheilastewart@brown.com,251.16,11-09-2024,False,True
R172516,Cheque,Kyle Aguilar,"Wade, Tran and Simon",qreyes@crawford-romero.com,881.43,21-07-2024,False,False
R386743,Cheque,Sandra Jackson,"Pollard, Santiago and Daniels",yfisher@smith-beck.com,263.84,28-04-2024,True,True
R513122,Cheque,David Parks,"Allison, Tate and Thompson",anthonycastillo@boyle.com,769.51,09-08-2024,False,True
R416736,Cheque,Heather Duffy,Hayden-Mcknight,thompsonsara@vang.com,735.69,19-07-2024,False,True
R462716,Cheque,Jesse Parker,Weber Group,xrowe@sanchez.org,748.03,04-07-2024,False,False
R376157,Cheque,Raymond Fox,Perez-May,david82@hawkins.com,368.85,02-08-2024,False,False
R427782,Cheque,Andrew Harris,"Parks, King and Hunt",lewisyvette@anderson.org,202.57,03-08-2024,False,True
R390444,Cheque,Tina Garcia,Abbott LLC,brandon51@simmons-williams.com,380.82,27-02-2024,False,False
R700003,Cheque,Victoria Scott,Bradford-Jacobs,jbullock@hunt.com,691.45,06-01-2024,False,False
R967160,Cheque,Mark Young,"Huffman, Lam and Olson",juanhobbs@mann.com,731.39,02-08-2024,False,False
R785866,Cheque,Sheri Kim,Foley Ltd,ashley40@hernandez-burton.com,81.19,12-05-2024,False,False
R844241,Cheque,Luke Brown,Buckley-Rowland,markandrews@velez.biz,323.25,19-01-2024,False,False
R994671,Cheque,Andrew Bishop,Carney Group,vrussell@johnson.biz,811.29,20-01-2024,False,False
R84587,Cheque,Nicole Williams,"Flores, Wiggins and Erickson",oalexander@morris.net,479.94,05-06-2024,False,False
R662619,Cheque,Jeffrey Bentley,"Sullivan, Butler and Reed",amykelly@jackson.info,333.32,09-04-2024,False,True
R42035,Cheque,Philip Campbell,Schwartz-Baker,fhampton@nunez.com,465.84,18-07-2024,False,False
R636475,Cheque,Barry Bass,"Parsons, Barnett and Williams",julie83@hess.com,78.59,20-08-2024,False,False
R929212,Cheque,Brittany Wallace,"Griffin, Edwards and Mccann",melindagregory@york-rodriguez.biz,659.38,17-09-2024,False,True
R806029,Cheque,Rachel Rivas,Sparks Inc,jharris@bruce-espinoza.org,122.26,23-09-2024,False,True
R350691,Cheque,Carol Carney,"Heath, Randall and Smith",otucker@simmons.info,444.19,22-08-2024,False,False
R27378,Cheque,Katherine Flores,Barrett-Miller,richardritter@adams.com,251.57,07-09-2024,False,False
R375809,Cheque,Sarah Orr,Duffy-Torres,ymolina@smith.com,441.21,17-02-2024,False,False
R976868,Cheque,Melinda Velazquez,Moore Group,fburch@allen.info,109.11,22-04-2024,False,False
R842854,Cheque,Cynthia Branch,Scott PLC,andrea34@owens.com,679.48,29-05-2024,False,False
R529236,Cheque,Dr. Heather Miller,Collins Group,chendricks@peters-roberts.info,145.63,07-04-2024,False,False
R774787,Cheque,Ronald Parker,"Alexander, Parker and Wilson",willisclaudia@sloan.biz,440.84,14-09-2024,False,False
R262742,Cheque,Phyllis Brewer,Barnes-Brock,jwilliams@clark-king.com,146.67,06-01-2024,False,False
R703076,Cheque,William Hardin,"Ruiz, Mason and Adams",beckerlisa@williams.org,653.35,02-10-2024,False,False
R572572,Cheque,Mary Gomez,"Ward, Blevins and Smith",allen16@diaz.biz,797.01,06-04-2024,False,False
R19943,Cheque,Renee Lopez,Owen-Watson,roachbonnie@francis-hall.org,610.05,15-01-2024,False,True
R853531,Cheque,Patrick French,"Lee, Scott and Smith",george03@gray.biz,667.78,12-08-2024,False,True
R995103,Cheque,Jeffery Brady,Hunter-Watts,michaelkerr@russell.com,605.07,25-02-2024,False,False
R596040,Cheque,William Rodriguez,Edwards PLC,joannaglass@barnes.info,21.06,21-03-2024,True,False
R119008,Cheque,Shane Walker,"Miller, Burton and Anderson",tiffanygardner@kerr.org,346.49,24-09-2024,False,False
R916785,Cheque,Jason Hicks,Deleon Inc,johnsonanthony@davis-juarez.com,907.6,11-05-2024,False,False
R567072,Cheque,Valerie Powers,"Peters, Mayer and Lewis",bstuart@clark-higgins.org,254.85,24-07-2024,False,False
R173025,Cheque,Natasha Potter,Bell and Sons,wayne80@cannon-downs.com,175.42,16-05-2024,False,False
R496592,Cheque,Justin Roberts,"Strickland, Davenport and Barnes",vlambert@williams-wilkinson.info,538.94,16-06-2024,False,False
R533808,Cheque,Carlos Smith,Martin Ltd,michael27@gray.biz,308.19,13-04-2024,False,False
R146625,Cheque,Corey Jackson,"Baker, Rivera and Williams",graybrandon@hernandez-king.com,82.94,30-01-2024,False,False
R984988,Cheque,Jerome Hernandez,"Wilson, Hughes and Young",matkins@davis.com,282.03,14-02-2024,False,False
R511466,Cheque,Sandra Yates,"Bailey, Strickland and Fischer",elizabeth16@allen.com,197.87,19-03-2024,False,False
R944812,Cheque,Ashley Horn,Anderson-Sanchez,duanegillespie@harris.com,646.01,30-06-2024,False,False
R914621,Cheque,Andrew Webb,Johnson-Smith,xcox@armstrong.com,14.62,09-07-2024,False,True
R629374,Cheque,Randy Clark,"Colon, Johnson and Schmidt",michellebarrett@malone.com,802.72,04-06-2024,False,True
R229883,Cheque,Robin Henderson,Ferguson-Moore,cristianfowler@dixon.com,835.41,22-02-2024,False,False
R959345,Cheque,Kimberly Peters,Martin PLC,sherry98@stanton.com,862.33,01-08-2024,True,True
R119360,Cheque,Daniel Parker,Alvarez and Sons,dwheeler@williams.info,609.47,18-01-2024,False,True
R2453,Cheque,Isaiah Taylor,Pham and Sons,whitneylopez@cain.org,435.59,22-04-2024,True,False
R979795,Cheque,Dr. Jordan Bryan MD,"Everett, Gray and Thomas",fdavenport@coleman.com,210.53,13-05-2024,False,False
R924566,Cheque,Joseph Foster,Peterson-Adams,blacksylvia@dennis.org,531.24,06-09-2024,False,True
R912838,Cheque,Sharon Murray,Macias-Berg,yfleming@watts.com,221.85,28-09-2024,False,False
R809044,Cheque,Justin Anderson,"Little, Davis and Dixon",xcoleman@washington-wood.com,708.34,18-08-2024,False,False
R871863,Cheque,Kim Davis,"Schroeder, Miller and Nelson",laura68@wright-stewart.com,204.35,14-06-2024,False,False
R876691,Cheque,Michelle Lewis,Warner Group,adamsalexandra@perez-holmes.com,934.17,08-07-2024,False,False
R890299,Cheque,Allen Williams,Woods-Nelson,yvonnecampbell@rodriguez.info,947.48,24-05-2024,False,False
R119079,Cheque,Timothy Schmidt,"Colon, Saunders and Williamson",laurenreyes@baker.info,36.12,25-08-2024,False,True
R20316,Cheque,Susan Patterson,Johnson Group,acastillo@blevins.com,76.48,22-03-2024,False,False
R739344,Cheque,Kaitlin Andersen,"Kane, Moore and Evans",ybright@cowan.com,198.4,02-03-2024,False,False
R498305,Cheque,Jerry Lindsey,Fisher-Hunter,kyle75@murray.com,766.1,02-07-2024,False,False
R474540,Cheque,Kenneth Wilson,Irwin-Gardner,cherylhines@murphy.info,453.46,23-06-2024,False,False
R75561,Cheque,Tiffany Brady,"Doyle, Byrd and Morris",cwilson@malone-martin.com,901.64,05-09-2024,False,False
R356201,Cheque,David Medina,"Graham, Moore and Joseph",bfigueroa@hobbs.com,387.08,31-05-2024,False,False
R617619,Cheque,Anna Wells,Meza Group,kruiz@griffith-walker.com,518.62,16-09-2024,False,True
R489183,Cheque,Rachel Rasmussen,"Dunn, Walsh and Lopez",ebailey@johns.com,749.13,11-03-2024,False,False
R16853,Cheque,Jennifer Vasquez,Flynn-Waller,kellymichael@robinson.com,211.89,18-05-2024,False,False
R602700,Cheque,Loretta Taylor,Graham-Torres,lrubio@brown.com,260.53,27-03-2024,False,False
R181847,Cheque,Sean Roberson,"Smith, Harmon and Hernandez",brian46@matthews.com,665.75,21-04-2024,False,False
R284917,Cheque,Jessica Campbell,"Bush, Smith and Scott",dennis57@carlson.org,445.33,30-08-2024,False,False
R206334,Cheque,Cheryl Hopkins,Castro LLC,sandra08@gonzalez.info,743.09,04-02-2024,False,False
R656182,Cheque,James Perkins,"Gentry, Griffin and Young",collinsanthony@flores.net,133.3,11-03-2024,False,False
R553434,Cheque,Amanda Miller,Simpson-Jackson,howardmargaret@harris-lee.biz,410.24,18-06-2024,False,False
R779779,Cheque,Selena Graham,"Garcia, Johnson and Mccarthy",coreyharris@horn-wagner.info,26.61,21-07-2024,False,False
R291226,Cheque,Amanda Davila,Walker-Williams,josephflynn@ross.com,249.46,26-09-2024,False,False
R878299,Cheque,Nicholas Daniel,Hunter Inc,scottsnyder@griffith.com,642.68,10-04-2024,False,False
R401828,Cheque,Anita Hart,Barrett-Robinson,malonejames@lewis-coleman.com,171.67,09-01-2024,False,False
R79869,Cheque,Brittany Conner,Soto-Aguilar,awashington@berry-andrews.com,31.38,31-07-2024,False,False
R248651,Cheque,Krista Martinez,"Miller, Fletcher and Hall",nancy86@richardson.org,243.61,14-09-2024,False,False
R831651,Cheque,Samuel Russell,Anderson-Parker,pblair@vega.biz,90.63,25-05-2024,False,False
R509486,Cheque,Krista Hodge,Carroll-Grant,kevin16@valentine-roberts.com,817.88,02-04-2024,False,False
R859566,Cheque,Caitlin Hinton,Henson-Baker,jessicabartlett@christian-taylor.info,206.53,21-05-2024,False,False
R673018,Cheque,Gabrielle Brown,Jackson-Valentine,gregory81@stewart-williams.net,655.5,11-07-2024,False,False
R413019,Cheque,Mike Lynch,Martin and Sons,nathanielsullivan@perez-ford.com,842.16,25-01-2024,False,False
R440537,Cheque,Jacob Gregory,"Avery, Johnson and Ramirez",scott58@davila.org,729.31,20-03-2024,True,False
R285935,Cheque,Vanessa Waller,Hansen-Galvan,dennispalmer@nelson-boyd.com,909.37,02-04-2024,False,False
R587694,Cheque,Jason Young,Hogan-Henry,burchgabriel@mitchell-miller.com,285.82,19-07-2024,True,False
R305843,Cheque,Steven Perez,"Ellison, Werner and Higgins",kingstacey@white.com,20.84,19-02-2024,False,False
R234421,Cheque,Marilyn Lawson,Scott-Jensen,jeffreyjohnson@williams.info,405.85,16-06-2024,False,False
R408937,Cheque,Jonathan Madden,"Carpenter, Williams and Davis",krobinson@campbell-johnston.com,424.4,15-09-2024,True,False
R176986,Cheque,Stephen Powell,"Miller, Murray and Wallace",robertray@maynard-mahoney.com,406.63,29-07-2024,False,False
R542591,Cheque,Adrienne Frazier,"Martin, Morton and Martinez",evanandrews@jennings.info,507.56,12-03-2024,False,False
R829367,Cheque,Michelle Banks,Carter-Snyder,denise16@turner.com,427.81,08-09-2024,False,True
R937273,Cheque,Stephanie Mcknight,Miller-Dougherty,blanchardsandra@chavez.biz,509.33,20-01-2024,False,False
R558144,Cheque,Bryan Carroll,Stephens Group,johnross@mann.com,271.13,29-05-2024,False,False
R140666,Cheque,Kerry Ramos,Miller-Jones,stephen59@oconnell.info,809.91,21-02-2024,False,False
R505325,Cheque,William Castillo,Rocha-Moses,ashleywilson@hawkins.com,177.7,28-06-2024,False,False
R517549,Cheque,Kyle Villanueva,"Montgomery, Pham and Yates",tfields@ramos.net,342.52,23-03-2024,False,True
R499435,Cheque,Isaiah Gonzales,"Keith, Dunn and Washington",truiz@proctor-wise.info,509.71,09-02-2024,False,False
R562580,Cheque,Jennifer Burke,Joyce LLC,kristinaroy@mack.com,951.36,14-03-2024,False,True
R807525,Cheque,Ashley Melendez,"Robinson, Hahn and Powell",lori37@rios.org,380.19,11-08-2024,False,False
R57938,Cheque,Andrew Meza,Burke-Norris,natkins@martin-reyes.info,384.96,28-06-2024,False,False
R701525,Cheque,Andrew Perry,Daniels-Short,crystal12@moran.biz,214.49,24-02-2024,False,False
R594641,Cheque,Lisa Anderson,Gomez Group,wmercer@long.org,847.26,22-07-2024,True,False
R953779,Cheque,Heidi Lowe,"Montgomery, Blake and Brown",mking@jenkins.com,609.76,04-09-2024,False,False
R744022,Cheque,Sheri Reed,Costa Ltd,amy18@jones.com,638.06,21-03-2024,False,False
R227630,Cheque,Michael Mack,"Williams, Alexander and White",shanebennett@burton.net,197.92,29-01-2024,False,True
R733065,Cheque,Stephanie Clark,"Johnson, Franco and Peters",carl42@shepherd.com,483.69,26-09-2024,False,False
R677762,Cheque,Richard Snyder,Gonzales-Mueller,kennethflores@robles.com,121.74,24-06-2024,False,False
R424404,Cheque,Nancy Roach,Jones Inc,dillon85@fernandez.com,424.46,13-05-2024,False,False
R337911,Cheque,Morgan Hanna,"Kelly, Leonard and Kim",michael47@wright-peterson.com,110.17,19-08-2024,False,False
R576612,Cheque,Joe Wilson,Cuevas Inc,nweiss@cunningham-cross.com,706.52,11-02-2024,True,False
R737840,Cheque,Guy Rogers,"Allen, Jennings and Rodriguez",david61@alexander.com,663.4,01-03-2024,False,True
R586489,Cheque,Gregory Cortez,Greene LLC,jasminewilliams@ellis.org,132.05,26-08-2024,True,True
R56498,Cheque,Cynthia Wu,Mcconnell-Gutierrez,lesliegriffin@vincent.com,563.0,15-05-2024,False,False
R964874,Cheque,Jennifer Holden,"Johnson, Rodriguez and Chen",andreaburns@lang.org,801.07,06-01-2024,False,False
R889139,Cheque,Jeffrey Russell,Ramirez-Mathews,jpitts@miller-costa.com,429.66,31-01-2024,False,False
R600812,Cheque,Angela Green,"Gonzalez, Chang and Scott",gsmith@mills-caldwell.biz,298.85,20-05-2024,False,False
R991811,Cheque,Robin Coleman,Kline Group,maureen45@santos.com,212.3,24-08-2024,False,False
R965445,Cheque,Patrick Lewis,"Bailey, Howell and Diaz",chadlong@woods-hunt.com,618.76,28-09-2024,False,False
R708049,Cheque,Antonio Smith,Young and Sons,lucasbreanna@valentine-mcdaniel.com,807.14,29-02-2024,False,True
R979560,Cheque,Casey White,Cortez and Sons,denisestanley@williams.info,808.81,15-01-2024,False,False
