receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R355708,Card,Julie Waters,"Gordon, Lee and Pearson",john11@galvan-smith.net,519.43,2024-04-06,False,False
R790096,Card,Christopher Smith,Shelton-Moon,garnertoni@martin-sanders.com,830.54,2024-03-15,False,False
R577973,Card,Adriana Oneal,Snyder-Perez,christopherlove@williams-mann.com,589.89,2024-01-16,False,True
R58367,Cheque,David Nguyen,Johnson Group,debracollins@orozco-herrera.org,494.76,2024-01-07,False,True
R763882,Cheque,Carol Chapman,Roth LLC,michaelthomas@mcmahon-kennedy.com,710.46,2024-02-07,False,False
R129285,Card,James Hunter,Reed Inc,peter42@myers-rodriguez.net,160.06,2024-08-19,True,False
R495000,Cheque,Theodore Stanley,Hess and Sons,bhood@garcia-kaiser.org,984.44,2024-04-18,False,False
R76154,Cheque,Melissa Hunter,"Nolan, Randall and Crawford",ecoleman@cline.com,954.63,2024-01-22,False,True
R762266,Card,Micheal Simpson,Wong Group,npacheco@butler-rivers.com,813.88,2024-03-20,True,False
R893961,Cheque,Jesse Allen,"Sullivan, Thompson and Lester",jedwards@combs-johnson.org,751.95,2024-09-07,False,True
R315100,Card,Kristin Yates,Hartman Ltd,vmiller@vega-holden.com,486.35,2024-06-18,False,False
R14476,Cheque,Penny Miller,Carter and Sons,fordmarie@christensen-morrow.net,289.5,2024-03-12,False,False
R654750,Cheque,Karen Potter,Small-Smith,sharonwolfe@dixon-dixon.info,290.12,2024-04-27,False,True
R18774,Cheque,Erin Howard,Johnson-Wright,ogill@taylor-green.com,363.04,2024-04-28,False,False
R4009,Cheque,Emily Rodgers,"Burch, Hudson and Meyers",tgarcia@perry.net,368.44,2024-01-07,False,False
R250069,Card,Andrea Miller,Cook Inc,shawn52@cole-jenkins.com,751.65,2024-05-18,False,False
R845922,Card,Jennifer Ramirez DDS,Robinson-Jackson,ybrown@sullivan-powell.org,321.81,2024-09-25,False,False
R702333,Card,Hayden Hodge,Galloway-Williams,ricardo51@richardson.org,425.26,2024-03-12,False,False
R259113,Card,William Anderson,Washington-Dyer,chad71@mason.com,811.16,2024-05-18,False,False
R365117,Cheque,Jeffrey Barker,Myers-Wolf,dominguezvanessa@salas.biz,689.06,2024-04-30,False,False
R297121,Cheque,Christopher Hawkins,Peterson-Jackson,perezmarissa@terrell.biz,32.23,2024-03-10,False,False
R205784,Card,Joshua Powell,"Cervantes, Molina and Cole",xmartin@santos-james.com,626.3,2024-01-15,False,False
R381332,Card,Craig Miller,Hunt-Delgado,icarter@moore.com,68.1,2024-03-17,False,False
R958381,Cheque,Andre Lopez,Butler-Thomas,timothy76@clarke.com,287.5,2024-01-28,False,True
R598692,Cheque,Rodney Bennett,Lee Group,wgarrett@beard.com,610.96,2024-06-08,False,False
R541073,Cheque,Darren Jackson,Hernandez-Cox,shawnbell@walter.info,949.88,2024-02-01,False,False
R803812,Card,Jacob Vega,"Kennedy, Robinson and May",wilsonkelly@le-fisher.com,749.82,2024-07-19,False,False
R130761,Cheque,Jesse Smith,Mueller-Sanchez,pbeck@long.com,660.73,2024-04-16,False,False
R122122,Card,Joyce Bailey,Taylor-Miranda,zmay@carter.info,180.32,2024-04-26,False,False
R167964,Cheque,Timothy Farley,Miller-Salazar,cwerner@hill-schmitt.com,755.07,2024-06-10,True,False
R584992,Cheque,John Patel,"James, Wright and Flowers",jenniferscott@wilkins.com,793.22,2024-01-10,False,False
R153012,Cheque,Daniel Shea,"Hansen, Sparks and Mcintyre",nathankirk@miller.info,878.2,2024-04-06,False,False
R963615,Cheque,Rebecca Duran,Cain Group,millerpatrick@cunningham.com,846.47,2024-01-06,False,False
R970418,Card,Kimberly Norris,"Adams, Jones and Johnson",michaellewis@walsh.info,294.28,2024-01-02,False,False
R436833,Cheque,Sarah Murray,Reynolds PLC,marshallolivia@davis-reilly.com,72.32,2024-09-07,False,False
R183429,Cheque,Michael Johnson,Landry Inc,jennifer62@vargas-thomas.com,723.24,2024-05-23,False,False
R641822,Cheque,Amy Meyer,Jones Group,kayla51@miller-wilkinson.org,151.99,2024-03-23,False,True
R183741,Cheque,James Brown,Lewis Group,ewilliams@sosa.com,838.92,2024-06-11,False,False
R850234,Card,Savannah Williams,Wolfe Inc,ydixon@dunn.net,558.46,2024-08-16,False,False
R858970,Card,Jonathan Stuart,Grimes-Davis,longrebecca@hill.com,674.52,2024-03-24,False,False
R386366,Card,Lori Diaz,Stone-Perez,shelleyskinner@webb-barry.com,262.97,2024-07-27,False,True
R571960,Card,Dr. Robert Holland,"Singh, Cortez and Young",dylanmason@smith-conley.info,261.2,2024-04-17,False,False
R649163,Card,Mark Valdez,Santana-Mitchell,ericjohnson@morton-moore.info,145.0,2024-07-17,False,False
R313087,Cheque,Cindy Jennings,Key Inc,fischerjackson@ferguson.biz,461.97,2024-05-06,False,False
R565300,Cheque,Elizabeth Cain,Hobbs LLC,linda58@martinez.biz,353.91,2024-08-12,False,False
R611416,Cheque,Brandon Williams,"Spence, Carter and Diaz",larry87@chan.net,808.32,2024-02-12,False,False
R523099,Cheque,Alyssa Chavez,Mitchell-Williams,florescharles@juarez.com,565.92,2024-05-04,False,False
R171184,Card,Jennifer Roberts,Gonzales LLC,mitchell48@williams.com,420.37,2024-08-22,False,False
R844505,Cheque,Michael Turner,Mccoy-Matthews,fdavidson@benjamin.info,415.12,2024-04-26,True,True
R415682,Card,James Garcia,Lucas-Davis,denniscandice@hutchinson.net,114.79,2024-03-28,False,True
R86252,Card,Paul Miller,Lang Ltd,dhouse@adams.com,33.98,2024-05-16,False,False
R593960,Cheque,Laura Carter,Huber-Silva,ugarza@pierce.org,643.55,2024-09-27,False,False
R901536,Cheque,Mariah Greene,Jones-Smith,christine28@vargas.info,999.23,2024-05-15,False,False
R382269,Cheque,Adrian Jacobson,Davis PLC,william49@petty.info,878.71,2024-03-03,False,True
R410170,Cheque,Angela Ayala,"Charles, Jones and Poole",dlewis@cole-hampton.com,878.53,2024-05-16,False,False
R541059,Card,Eric Marshall,"Simpson, Stephenson and Crawford",garythompson@rodriguez.org,650.39,2024-06-08,True,False
R166297,Card,Andrew Wilson,Mcconnell Ltd,pwright@johnson-chase.org,536.2,2024-01-28,False,False
R842906,Card,Patricia Jones,Foley-Rubio,nortonkenneth@gray.info,485.77,2024-01-01,False,False
R71215,Cheque,Veronica Mcclure,"Smith, Phillips and Sheppard",ilara@bell-allison.com,875.83,2024-04-07,False,True
R397145,Cheque,John Mejia,"Hodge, Johnson and Avila",charris@trujillo.com,200.42,2024-01-23,False,False
R233943,Cheque,Christopher Carroll,"Carter, Howard and Warren",tylerhorn@young-evans.com,774.04,2024-06-27,True,False
R687390,Cheque,Laura Russo,"Griffin, Phillips and Whitehead",wardashley@lewis.com,817.42,2024-09-06,False,False
R364545,Card,Robert Graham,Warner LLC,rvargas@jenkins.net,907.95,2024-05-08,False,False
R28065,Cheque,Jonathon Jordan,Lynch-Dawson,rodriguezdennis@wood.com,514.61,2024-09-03,False,False
R157804,Cheque,Kelly Duran,Miller and Sons,cobbkayla@glenn.biz,551.45,2024-02-27,True,False
R457511,Card,Tammy Hull,Johnson-Simon,harrissteve@smith.net,194.5,2024-09-21,False,True
R220454,Cheque,Brian Taylor,Richardson PLC,christopher96@munoz.biz,97.6,2024-02-09,False,False
R695992,Cheque,Devin Mccoy,"Marks, Reynolds and Evans",lyonsronald@palmer.com,17.82,2024-02-16,True,False
R136734,Cheque,Jennifer Peters,Lopez and Sons,murrayraymond@martin-taylor.com,619.21,2024-04-24,False,False
R764250,Cheque,Ricky Hunt,Tucker-Johnson,caroline09@mcdowell.biz,78.67,2024-05-06,False,False
R961440,Cheque,Leonard Morgan,Williamson-Campbell,richardrodriguez@wolf-hale.org,941.03,2024-07-20,False,True
R768596,Card,Samantha Houston,Coleman-Porter,victoriabean@orozco-sawyer.org,719.26,2024-08-15,False,False
R770945,Card,Brooke Garcia,Johnson Inc,ruthwood@davis-beck.biz,268.6,2024-03-27,False,False
R30188,Card,Travis Phillips,"Munoz, Leonard and Heath",kendrabaker@scott.com,611.61,2024-04-23,False,False
R714498,Cheque,Lisa White,"Young, Gonzalez and Ali",brandon82@duncan.com,956.01,2024-03-09,False,True
R248614,Cheque,Nathan Larson,Bell Ltd,ryan75@levy.com,150.76,2024-08-20,False,True
R902311,Cheque,Joseph Skinner,Morales and Sons,rebeccagill@garza-brown.com,765.04,2024-02-18,False,True
R279679,Card,Sally Glover,"Armstrong, Roberts and Orozco",mhardy@stanley-mccoy.com,327.75,2024-09-05,False,False
R94698,Cheque,Jose Velasquez,King Group,michaeljohnston@washington.org,558.41,2024-02-13,False,False
R744926,Cheque,David Gonzalez,"Taylor, Edwards and Hall",jferguson@black.info,801.86,2024-02-07,False,False
R636522,Card,Hailey Perez,Johnson PLC,jessica45@nelson.info,647.37,2024-01-12,False,False
R651396,Cheque,John Chase,Lynch and Sons,kyle67@macdonald-jones.com,228.98,2024-09-13,False,False
R921845,Cheque,Mr. Jason Zavala,Donaldson Inc,jonesjennifer@delgado-brown.com,559.36,2024-03-20,False,True
R784243,Cheque,Miranda Lewis,"Martinez, Rose and Johnson",esalinas@clark-lee.biz,91.21,2024-05-03,False,False
R913837,Card,Ashley Woods,Williams-Lee,robinsonselena@browning.com,132.3,2024-04-28,False,False
R519926,Cheque,Alexis Spencer,Brooks Inc,csingh@allison.com,474.17,2024-06-06,True,True
R185810,Card,Betty Jacobson,Dunlap-Waters,ronald78@murphy.com,202.35,2024-06-20,False,True
R239517,Card,Alexis Hall,Scott-Young,osanders@turner-mcknight.biz,415.55,2024-03-26,False,False
R226524,Cheque,Kyle Hensley,Miller LLC,whitebrian@kennedy-rowland.com,899.29,2024-05-28,False,False
R179027,Card,Samantha Lawson,Cox Ltd,williamherring@howard-deleon.com,767.98,2024-08-28,False,False
R828856,Cheque,Alexandra Fletcher,Hamilton-Butler,qsandoval@knight-johnson.org,41.63,2024-08-30,False,False
R166507,Card,Nicole Thompson,Mcneil Inc,thompsondamon@washington.com,924.78,2024-05-16,True,False
R84171,Cheque,Anthony Kelly,"Green, Shaw and Hill",jessicapatterson@hall.biz,293.86,2024-04-22,False,False
R884923,Cheque,Jasmine Cook,Graham-Maldonado,hcook@sexton.com,96.18,2024-09-03,False,False
R143084,Card,Melissa Perry,Thomas-Patton,hcamacho@lopez.info,738.72,2024-05-23,False,False
R232120,Cheque,Mr. Vincent Carpenter,Reese LLC,dudleyjennifer@thomas.org,452.31,2024-07-20,False,False
R208027,Card,Angela Gomez,Irwin-White,lawrence14@schmidt.biz,996.63,2024-02-18,False,False
R899088,Card,Barbara Jones,Simpson LLC,gregoryjohnson@clark.com,866.27,2024-05-13,False,False
R132421,Cheque,Heather Adams,Young Ltd,dmiller@murphy-cervantes.com,926.27,2024-01-10,False,False
R743968,Cheque,Mrs. Tiffany Franklin,"Pierce, Brown and Garcia",asmith@perkins.org,60.5,2024-02-03,False,False
R630930,Cheque,Maria Wright,Young-Lopez,tracy61@aguilar-wilcox.com,633.92,2024-05-23,True,False
R985978,Cheque,Miss Mary Wheeler MD,"Brown, Lopez and Mack",mmoreno@nunez.net,759.44,2024-02-21,False,True
R4912,Cheque,Carol Cole,Lucas and Sons,jennifer06@smith.com,271.93,2024-08-17,False,True
R960879,Cheque,Michael Pham,Norman-Garrison,carol11@nelson.net,965.6,2024-04-28,False,False
R158222,Cheque,Philip Williams,"Lloyd, Ward and Brewer",sramirez@collins-wong.com,822.88,2024-08-15,False,False
R910965,Cheque,Adrian Gay,Mckinney Inc,brandontaylor@lopez-james.com,628.83,2024-09-25,False,False
R435437,Card,Casey Evans,"English, Thompson and Johnson",mmorgan@parker-clark.com,854.72,2024-04-12,False,False
R356733,Cheque,Justin Martin,"Jackson, Hawkins and Adkins",rflores@davis-griffin.net,261.32,2024-05-17,False,False
R864356,Card,Ronald Santana,"Cameron, Martin and Christensen",pamelafriedman@smith-richardson.net,261.43,2024-08-14,False,True
R988487,Card,Bonnie Tanner,"Stein, Martinez and Diaz",vroberts@smith.com,167.49,2024-01-14,True,True
R231968,Card,Andrea Nelson,Contreras-Mckinney,hudsonkathy@mcclure.com,575.8,2024-01-19,False,False
R346127,Card,Rebecca Ramirez,Larson Ltd,lyonsmichael@silva-smith.net,398.89,2024-06-23,False,False
R405358,Card,Abigail Hester,Kelly PLC,kathy10@smith.com,513.32,2024-04-20,False,False
R56210,Card,Miss Emily Rogers,Jimenez-Ross,charlesgill@esparza.com,73.28,2024-04-06,False,True
R964600,Cheque,Rachel Lawson,"Oconnor, Turner and Jones",hendrixjames@rush-miller.com,235.13,2024-08-28,True,False
R812536,Card,John Baker,"Kaufman, Richard and Black",christopher76@sanders.com,967.0,2024-03-25,False,True
R772279,Cheque,Scott Wilson,"Fox, Buchanan and Davis",kevinsmith@jacobs-melendez.com,134.24,2024-04-05,True,True
R927430,Cheque,Scott Herman Jr.,Wilson-Moss,juan91@young.com,731.9,2024-03-24,False,False
R184930,Cheque,Jermaine Lee,Fisher LLC,dannyharris@warren-patel.com,253.03,2024-05-04,False,True
R866232,Card,Anna Jordan,Lee-Hampton,mcox@jordan.com,382.15,2024-01-23,False,False
R239137,Card,Christopher Freeman,Lee Ltd,xsnyder@anderson.info,877.43,2024-08-27,False,True
R849347,Card,Brett Vincent,Holmes PLC,vthompson@hill.com,366.26,2024-08-18,False,False
R237454,Cheque,Scott Rogers,Mathews Ltd,erin33@peterson.com,869.27,2024-09-07,False,False
R202024,Card,Monica Fields,Shea-Baker,jennifer38@evans-taylor.com,311.51,2024-03-19,False,False
R128408,Card,Catherine Gonzalez,Harrison-Vasquez,jacob01@mathews.net,986.24,2024-06-21,True,False
R282603,Cheque,Daniel Smith,Ramirez Group,davidbrown@ramos.com,950.05,2024-06-19,True,False
R445700,Cheque,Christopher Mays,Sanchez Inc,kjones@thomas.biz,352.94,2024-05-12,False,False
R516452,Card,Kevin Suarez,Morgan-Nguyen,brianna45@fields.com,474.76,2024-04-04,False,False
R299973,Card,Timothy Briggs,"Turner, Bradley and Hines",kristinehale@burns-bernard.org,801.73,2024-03-04,False,True
R983329,Cheque,William Carter,Shaw-Powell,jessica71@gross-small.com,355.82,2024-04-18,False,False
R711020,Card,Brian Proctor,Mullins-Brown,xpierce@cooper-jones.com,975.28,2024-06-15,True,False
R144875,Cheque,Colleen Dean,Smith PLC,ejames@callahan-brown.biz,383.93,2024-01-08,False,False
R280786,Card,Tiffany Adams,"Anderson, Howell and Guerrero",bross@myers.com,781.82,2024-06-29,False,False
R263195,Card,Phillip Bailey,Hamilton PLC,fbenitez@graham.org,242.73,2024-04-03,False,False
R92259,Card,Victoria Sexton,Baird-Kennedy,sarahhoover@smith.biz,95.76,2024-02-25,False,False
R897555,Card,Angela Dalton,Martin Group,adamsryan@pearson-roberts.org,481.02,2024-03-21,False,True
R129408,Card,Michael Bruce,Anderson Group,mtapia@wilson.com,781.87,2024-02-24,False,False
R268557,Card,Joseph Price,"Fox, Perez and Moore",ericaschwartz@tyler-valentine.info,772.09,2024-01-21,True,False
R560125,Card,Elizabeth Pearson,Gutierrez-Foster,chapmanjennifer@nelson-cooper.com,462.82,2024-01-15,False,False
R104119,Card,Amber Martinez,Holland Inc,gjohnson@barnes-williams.com,614.6,2024-03-08,False,True
R176679,Card,Michael Wise,Schultz Ltd,tschaefer@day.info,348.51,2024-07-25,False,False
R907200,Cheque,Hailey Montoya,Odonnell-French,valerie13@norton.net,364.31,2024-08-06,False,False
R830633,Cheque,Luis West,"Davis, Cook and Juarez",christopher60@martin.com,510.72,2024-09-20,False,False
R913255,Card,David Blake,"Griffin, Barajas and Fields",alexanderrandall@hughes-hall.com,134.17,2024-09-29,False,False
R383939,Cheque,Todd Villanueva,Jimenez-Cook,wisebrent@bridges-lucas.org,374.69,2024-07-17,False,False
R259255,Cheque,Lisa Williams,Mckee LLC,chad50@perez-morgan.info,758.19,2024-02-13,False,False
R19675,Card,Danielle Meza,Taylor-Jefferson,itate@phillips.info,232.35,2024-05-20,False,False
R987327,Cheque,Sandra Daniels,Mitchell Ltd,brucerussell@ruiz-guerra.org,902.44,2024-01-17,False,True
R683710,Card,Christina Chambers,Williams-Jacobs,nathan23@moran-hicks.org,978.61,2024-03-07,False,False
R346615,Card,Lisa Lewis,Weaver Inc,michelle71@cain.com,656.88,2024-05-04,False,False
R327199,Cheque,Jillian Roberts,Nicholson Group,qhawkins@young.com,893.84,2024-01-31,False,False
R31687,Card,Kyle Ponce,"Montoya, Bean and Adams",kinglaura@butler-mills.net,28.19,2024-08-23,False,False
R530688,Card,Jacob Martin,Cochran Ltd,erica65@mayer-hill.org,84.49,2024-09-10,False,False
R974604,Cheque,Gary Williams,Hopkins and Sons,william05@martinez.net,587.61,2024-04-28,False,False
R512758,Cheque,Jessica House,Gould-Gray,dominique51@williams.biz,441.27,2024-07-04,False,True
R15935,Card,Heidi Velazquez,"Murphy, Gibson and Mack",kathleen05@taylor-jackson.info,441.01,2024-07-19,False,False
R830211,Cheque,Ryan Nelson,"Thomas, Newton and Harris",hansenkenneth@solis.org,105.72,2024-08-09,False,True
R193458,Cheque,Kyle Henry,"Russell, Esparza and Cantrell",melissakrueger@taylor-strickland.com,179.31,2024-02-16,False,False
R544296,Cheque,Jason Vance,"Stephenson, Henderson and Robinson",brandon25@rodriguez-mccoy.com,327.36,2024-03-26,False,False
R794455,Card,Curtis Castaneda,Smith Inc,scampbell@powell-moss.net,41.36,2024-05-15,False,False
R348303,Card,Daniel Barron,Carter-Chase,fullermark@brooks.com,771.66,2024-08-20,False,True
R515749,Cheque,Thomas Harper,Allen-Brown,turnerpeter@palmer-cook.com,413.04,2024-07-16,False,False
R285677,Cheque,Jennifer Harvey,Hooper-Noble,alice18@roberts.com,564.27,2024-08-08,False,False
R516163,Cheque,Susan Haynes,Robertson Ltd,meyeralexandra@jacobs.com,729.44,2024-03-12,False,False
R122819,Cheque,Kara Lewis,"Flores, Sandoval and Chen",allenkatrina@coffey-robinson.biz,958.92,2024-01-22,True,False
R34383,Card,Heather Burton,"Contreras, Stone and Pittman",mcknightamy@williams-smith.com,325.5,2024-03-08,False,False
R223003,Cheque,Megan Mcmahon,Adams PLC,johnwalker@elliott.org,984.83,2024-08-25,False,False
R824080,Card,Teresa House,"Pierce, Carter and Vasquez",millersteven@soto-ford.com,665.42,2024-05-21,False,True
R927074,Card,Anita Hanson,Mcdowell Ltd,william31@mclean-gonzalez.com,646.23,2024-06-15,False,False
R234573,Cheque,James Baker,Torres-Esparza,wilsontimothy@king.info,803.5,2024-03-01,False,False
R876738,Card,Heather Vargas,Foster-Johnson,shannon56@walton.com,742.81,2024-01-13,False,False
R490920,Cheque,Amy Johnson,King Inc,ehiggins@lang.com,904.92,2024-03-12,False,False
R87903,Cheque,Leah Miller,Price Group,mariojohnson@johnson.com,674.01,2024-06-19,False,True
R473386,Card,Justin Alexander,"Hunter, Smith and Ochoa",perezjennifer@holland-mayer.com,258.49,2024-04-05,False,False
R822143,Cheque,Kelly Hardy,"Lopez, Walker and Johnson",nicholas31@butler.net,596.44,2024-08-08,False,False
R185438,Card,Jacob Ho,Mcintyre-Lee,brianchase@caldwell.biz,141.45,2024-03-08,False,False
R172127,Card,Anthony Lewis,Wright and Sons,tvillarreal@buckley.com,642.85,2024-01-11,False,False
R771422,Cheque,Tracy Mora,Williams LLC,owright@brown.info,139.5,2024-05-12,False,False
R35496,Card,Matthew Strong,"Lane, Myers and Moreno",athomas@wade.com,743.75,2024-03-13,False,True
R203027,Cheque,Jennifer Underwood,Clark PLC,hjordan@jackson.net,941.8,2024-01-19,True,False
R491642,Cheque,Robert Miller,Vaughn LLC,melindasmith@gonzalez.com,298.42,2024-05-21,False,False
R507202,Card,Timothy Robertson,Russell PLC,stephen42@ballard.com,154.71,2024-02-05,True,False
R156765,Card,Brandon Turner,"Mcmahon, Johnson and Brown",sandersjoseph@wright.com,531.3,2024-02-22,False,False
R704202,Card,Melissa Mcdonald,"Fuller, Flores and Gordon",frank61@evans.net,300.08,2024-07-13,False,False
R481762,Card,Ann Erickson,Williams and Sons,pwarner@jones.info,737.34,2024-06-27,False,False
R541383,Cheque,Ann Diaz,King LLC,mclaughlincharles@johnson.com,283.92,2024-02-29,False,False
R364433,Cheque,Regina Gilbert,"Williams, Davis and Cohen",melaniesmith@nguyen.com,844.18,2024-07-13,False,False
R867062,Card,Richard Frost,"Cortez, Hicks and Walker",smithmisty@gonzalez.com,31.77,2024-04-20,False,True
R150567,Cheque,Alex Carlson,Hernandez Group,courtney69@tran-figueroa.com,531.99,2024-03-20,False,False
R356656,Cheque,Richard Chase,"Taylor, Ramos and Gonzalez",bconner@yoder.net,537.53,2024-07-17,False,False
R291134,Cheque,David Nichols,Jones-Baker,christopher24@cross-roth.com,649.24,2024-07-01,False,False
R657364,Cheque,Mary Christensen,"Nelson, Mcintyre and Lopez",thomasmichele@carr-williams.info,358.33,2024-04-20,False,False
R477390,Card,Jacqueline Macias,"Humphrey, Goodman and Cook",kaufmanvincent@dean.com,703.19,2024-05-13,False,False
R904535,Cheque,Joseph Randall,Smith Inc,kathryn22@moore.com,126.05,2024-09-04,False,False
R175015,Card,Derrick Wyatt,"Wright, Garcia and Miller",grantandrew@snow.com,411.2,2024-06-19,True,False
R154852,Card,Jennifer Vance,"Macias, Harrington and Anderson",ianlevine@grant.info,232.64,2024-06-20,True,False
R441485,Card,Curtis Pham,Hernandez Inc,yhaynes@adams-banks.com,900.68,2024-07-02,False,False
R705284,Card,Kayla Anderson,Williams-Lee,brianfisher@johnson.com,335.08,2024-03-04,False,True
R925353,Card,Alex Price,Alvarez-Stewart,ahale@morrison-jenkins.com,165.1,2024-06-08,True,False
R395489,Card,Stephen Choi,Blanchard Ltd,glendamoore@jensen.info,597.86,2024-08-04,False,False
R565434,Cheque,Rodney Ellis,"Miller, Ryan and Perry",allenalexandria@harris-estrada.com,508.71,2024-09-01,False,False
R614545,Card,Veronica Baker,"Myers, Ward and Martinez",santiagocollin@foster.com,128.49,2024-03-02,False,True
R179861,Card,Gavin Lindsey,Smith Inc,stephen98@gonzalez-bennett.net,955.43,2024-03-31,True,False
R958135,Cheque,Ashley Hernandez,Brock LLC,robertsdebbie@edwards.com,907.43,2024-08-14,False,False
R494551,Card,Carolyn Reid,Burns-Greene,ywilliams@washington.biz,466.68,2024-02-19,False,False
R237986,Card,Shelly Cross,Lowe-Wilson,ruizcrystal@rhodes.com,573.22,2024-08-03,False,False
R55886,Card,Kara Garcia,Ward-Mckay,michaelstafford@james-rivera.info,505.18,2024-03-26,False,False
R730954,Card,Christopher Green,Miller-Chung,ubailey@ferguson-mccann.com,829.1,2024-03-31,False,True
R247154,Card,Robin Long,George Group,christinagarcia@crosby-moore.com,422.13,2024-04-04,False,False
R334283,Cheque,Matthew Oconnell,Curry-Best,arnoldjohn@nielsen-logan.info,571.87,2024-04-16,False,False
R190794,Cheque,Leslie Patterson,Butler-Lee,mauricegarner@fuller.com,528.12,2024-08-23,False,False
R634300,Card,Russell King,Bowen and Sons,michaelnguyen@sharp-snyder.biz,370.47,2024-09-01,False,False
R119280,Cheque,Ebony Thomas,Jones-Wagner,fcoffey@malone.com,650.37,2024-06-27,False,False
R91647,Cheque,Stephanie Vincent,"Davis, Cervantes and Ware",bsanders@wright-rogers.com,205.71,2024-05-05,False,False
R507770,Cheque,Jacob Ruiz,Jackson LLC,wernersandra@ewing.info,33.75,2024-03-03,False,False
R595214,Cheque,Jerry Parker,"Cordova, Watts and Dickson",corey34@phillips-fuller.info,586.62,2024-05-31,False,False
R388497,Card,Ralph Stewart,"Hansen, Knight and Porter",taylorsummer@tran.com,486.08,2024-01-08,False,False
R320331,Cheque,Shawn Johnson,Robbins Ltd,daisybush@stevens.com,740.82,2024-03-12,False,False
R377158,Cheque,Amanda Riggs,"Garcia, Wright and Rogers",jeffreyparsons@cooley.com,948.9,2024-09-11,False,True
R137747,Card,Craig Rose,Alvarado Group,harold52@hanson-gordon.biz,733.05,2024-03-15,True,True
R417109,Cheque,Denise Williamson,"Washington, Murphy and Smith",johnsonnicole@holder.com,541.72,2024-05-26,False,False
R351423,Cheque,Marissa Berry,Dean-Heath,zbaker@baker-williams.com,565.89,2024-07-30,False,False
R258532,Cheque,Mark Francis,"Meyer, Hood and Newman",ochoasteven@johns.net,614.24,2024-06-16,False,False
R327695,Card,Krystal Wise,Hunter-Mason,ericcastro@patterson-jones.com,701.28,2024-01-18,False,False
R240178,Card,Breanna Hall,Clark PLC,aayala@pena.net,854.08,2024-02-08,False,True
R552021,Cheque,Phyllis Russell,"Palmer, Sanchez and Black",johnsonwilliam@sanders.net,93.6,2024-07-19,False,False
R570472,Card,Suzanne Choi,Velez and Sons,gtaylor@glover.com,798.27,2024-06-08,False,False
R418549,Card,Andrew Taylor,Johnson-Hoover,mcarter@ryan.com,578.9,2024-09-09,True,False
R891846,Cheque,Destiny West,Stephens and Sons,kwilliams@fisher.com,166.1,2024-08-06,False,True
R214903,Cheque,Sabrina Hale,Cohen Group,fcollins@doyle.com,96.11,2024-01-21,False,True
R64908,Card,Charles James,Davis PLC,yorkkaren@gilbert.org,402.22,2024-07-06,False,False
R167929,Cheque,Amanda Stevens,"Armstrong, Henderson and Adams",freemanronald@wang-roberts.org,142.12,2024-09-22,False,False
R16308,Card,Amanda Brown DDS,White Inc,lisa46@solis.com,804.82,2024-01-07,False,False
R33551,Card,Eric Martin,Howell-Jones,travisparker@schneider.com,213.32,2024-08-12,False,True
R658880,Cheque,Michael Brandt,Walker-Mitchell,odurham@cruz.com,755.66,2024-09-02,False,False
R414566,Cheque,Anthony Wilson,Spencer-Gibbs,kimberly19@daniel.net,557.35,2024-03-28,False,False
R570586,Card,Erika Moore,Lloyd LLC,bryanjohn@bradley.net,757.65,2024-06-17,False,False
R19152,Card,Christine Vasquez,"Martin, Garcia and Perkins",ricky26@henry.com,674.4,2024-01-18,False,False
R933827,Card,Sheri Green,"Adams, Stewart and Rogers",ystrickland@cruz-davis.com,759.8,2024-04-28,False,False
R90447,Card,Sherry Martinez,Boyd and Sons,okennedy@ortiz-walsh.com,17.83,2024-06-14,False,False
R773769,Card,Leroy Chan,"Payne, Mayer and Foley",michaelryan@sheppard-thompson.biz,223.94,2024-02-10,False,False
R844421,Card,Jessica Thomas,"Martin, Gregory and Foster",kimberly48@boone.com,591.35,2024-03-05,False,False
R648385,Card,Paul Eaton,Parrish Group,jpena@taylor.com,809.07,2024-09-09,False,False
R674389,Card,Robert Long,"Ware, Woodward and Harrison",scottchristopher@stephens.org,827.43,2024-01-20,True,False
R456435,Card,Charles Castro,"Holland, Smith and Woods",markgarcia@miller-perkins.biz,724.78,2024-04-13,False,False
R915178,Card,Robert Garcia,Gomez Group,zpotter@johnson-hamilton.com,946.53,2024-02-24,False,False
R664667,Cheque,Paul Mitchell,Johnson Group,deanna11@ortega.com,903.76,2024-05-25,False,True
R844706,Card,Michael Zavala,Allen and Sons,katherinegarcia@jackson.com,476.16,2024-03-16,False,True
R50316,Card,Randy Schultz,"Knight, Johnson and Gonzales",lscott@smith.com,977.63,2024-08-15,False,False
R752143,Cheque,Carlos Edwards,Johnson PLC,hamptonbrianna@norris.com,134.18,2024-08-08,False,True
R440284,Card,Kimberly Dean,"Wilkins, Holden and Hicks",morankaylee@scott-mccoy.com,590.1,2024-01-28,False,True
R932971,Cheque,Cory Camacho,Ellison PLC,jharris@andrews-hamilton.info,268.27,2024-07-08,False,False
R802987,Cheque,Tamara Wells,Lucas and Sons,tlane@richards-murphy.com,970.65,2024-04-12,False,False
R698522,Card,Christopher Ibarra,Hoffman-Thompson,dennismorales@adams-erickson.com,617.1,2024-09-04,True,False
